date,duration,exclude,text,Concept,Phrase,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
6/11/24 12:51,169,0,"A meaningful life to me means that you're living a life of purpose. Also, I think people use that phrase to say that they are living a life that is the truest version of their authentic selves. You could be living your most meaningful life by just being you and making this world a better place in the process.",Life,Meaningful,1,59,43.72,96.3,65.66,91.11,19.67,10.17,94.92,77.97,57.63,22.03,13.56,3.39,0,6.78,0,3.39,8.47,23.73,10.17,0,10.17,10.17,3.39,3.39,0,23.73,8.47,1.69,1.69,0,1.69,0,16.95,0,16.95,6.78,5.08,1.69,0,1.69,1.69,0,5.08,5.08,0,0,0,0,0,0,0,0,20.34,1.69,0,0,0,0,1.69,11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.86,10.17,0,0,10.17,0,0,0,0,0,6.78,0,0,0,0,0,0,8.47,5.08,1.69,0,0,1.69,0,0
6/11/24 12:51,132,0,"So say for instance i say do you know the meaning of the word, ""dislike"" we are usually thinking of the actual definition of the word being said. We look or definitions defined by the word, relating to the word being asked about.",Word,MeaningOf,1,43,89.52,87.48,91.21,3.38,21.5,20.93,100,79.07,55.81,9.3,9.3,2.33,4.65,2.33,0,0,0,13.95,13.95,0,16.28,9.3,6.98,4.65,0,30.23,2.33,0,4.65,4.65,0,0,20.93,0,20.93,16.28,0,0,4.65,0,2.33,0,2.33,0,2.33,2.33,0,2.33,0,0,0,0,25.58,18.6,0,0,0,0,18.6,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,2.33,2.33,0,0,2.33,0,0,4.65,4.65,2.33,0,0,0,0,0,0,13.95,4.65,4.65,0,0,0,4.65,0
6/11/24 12:51,146,0,"The purpose of your being. Whether it be a tangible career or some vocational call, what is the driving factor? What gives you the will to wake up the next morning and want to conquer the day?",Life,MeaningOf,1,37,80.1,71.32,36.48,,12.33,18.92,94.59,72.97,62.16,13.51,5.41,0,0,5.41,0,0,8.11,21.62,16.22,0,10.81,10.81,0,8.11,0,16.22,2.7,5.41,2.7,0,2.7,2.7,10.81,0,10.81,0,2.7,2.7,2.7,0,5.41,0,0,0,0,0,0,0,0,0,0,0,8.11,2.7,0,0,0,0,2.7,5.41,0,0,0,0,0,0,0,0,5.41,0,0,5.41,0,0,2.7,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,5.41,5.41,0,2.7,2.7,0,0,0,8.11,0,5.41,2.7,0,0,0,0,0,10.81,2.7,2.7,5.41,0,0,0,0
6/11/24 12:48,351,0,"They are talking about what's beyond just the phrase of the actual 'word'. They're talking about the deeper thought behind the word. Sometimes they're also talking about intentions of the word- why did someone use this specific word? A word could be one thing, but some words used in certain ways have different meanings.",Word,MeaningOf,1,54,44.1,62.05,27.44,,13.5,20.37,96.3,79.63,59.26,12.96,5.56,0,0,0,0,5.56,7.41,16.67,11.11,1.85,14.81,14.81,12.96,3.7,0,25.93,9.26,3.7,0,0,0,0,20.37,0,20.37,3.7,7.41,1.85,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,24.07,16.67,0,0,0,0,16.67,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,7.41,0,0,7.41,0,0,0,1.85,3.7,7.41,0,0,0,0,0,0,20.37,5.56,1.85,1.85,0,9.26,1.85,0
6/11/24 12:52,84,0,A meaningful life is different between everyone. One could mean one where they provide some use for the world. One could feel meaningful if they are are to take care of their family. Or one could feel they lived a meaningful life if they are happy.,Life,Meaningful,1,46,34.72,65.68,85.35,99,11.5,15.22,100,86.96,63.04,13.04,10.87,0,0,0,0,10.87,2.17,19.57,6.52,8.7,8.7,15.22,2.17,6.52,0,28.26,10.87,10.87,0,0,0,0,32.61,2.17,30.43,13.04,2.17,6.52,6.52,0,8.7,0,10.87,10.87,0,2.17,2.17,0,0,0,0,0,21.74,4.35,2.17,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,15.22,13.04,0,0,8.7,0,0,4.35,0,2.17,15.22,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,0
6/11/24 12:50,210,0,its mostly used as a word that describes certain things in our life that are important or need further emphasis on what we are trying to describe  its a strong word that has many uses,Life,MeaningOf,1,35,24.37,85.08,1,94.7,35,17.14,97.14,82.86,60,25.71,5.71,0,5.71,0,0,0,20,25.71,5.71,0,11.43,8.57,2.86,5.71,0,20,14.29,2.86,11.43,5.71,2.86,2.86,17.14,0,17.14,0,5.71,5.71,5.71,0,2.86,0,5.71,5.71,0,0,0,0,0,0,0,0,20,11.43,0,0,0,0,11.43,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,5.71,5.71,0,0,5.71,0,0,0,0,2.86,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/24 12:50,217,0,I think they are talking about thing that are of value to them. Things that they care about and need or want. I can mean a lot to people. Everyone can have a different meaning to the world and it can be used in so many different ways to people.,Life,Meaningful,1,50,19.3,29.01,7.03,50.98,12.5,10,96,86,70,22,10,4,0,0,0,6,12,14,6,0,16,14,6,8,0,26,6,4,0,0,0,0,26,2,24,6,2,10,2,0,6,0,2,2,0,0,0,0,0,0,0,0,12,4,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,4,0,0,4,0,0,0,0,2,10,0,0,0,0,0,0,8,8,0,0,0,0,0,0
6/11/24 12:51,159,0,"I think when people refer to the meaning of life, they obviously are referring to what we learn from life and perhaps take to the next life. It could also refer to revealing your true potential or meaning on this planet. It may also mean to accrue knowledge and wisdom about life's experienes.",Life,MeaningOf,1,53,32.25,72.6,68.36,49.04,17.67,16.98,94.34,71.7,56.6,15.09,7.55,1.89,1.89,1.89,0,1.89,7.55,7.55,3.77,0,16.98,5.66,11.32,11.32,0,16.98,3.77,0,1.89,1.89,0,0,33.96,0,33.96,15.09,0,1.89,7.55,1.89,1.89,0,1.89,1.89,0,0,0,0,0,0,0,0,18.87,7.55,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,1.89,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,13.21,1.89,0,0,0,1.89,0,0,3.77,0,1.89,3.77,0,0,0,0,0,9.43,5.66,1.89,0,0,1.89,0,0
6/11/24 12:53,63,0,"They are talking about something that resonates inside them and generates warm feelings. It is something they are likely to remember for a while. It also might change the way they think about something, making the thoughts richer and deeper.",Word,Meaningful,1,40,11.36,89.5,78.67,59.44,13.33,22.5,97.5,85,65,25,10,0,0,0,0,10,15,10,7.5,0,12.5,10,7.5,10,0,20,10,0,2.5,0,0,2.5,30,0,30,10,7.5,0,12.5,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,12.5,2.5,0,0,0,0,2.5,10,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12.5,0,0,7.5,0,0,5,5,2.5,7.5,2.5,0,0,0,0,0,10,7.5,2.5,0,0,0,0,0
6/11/24 12:51,176,0,"When I think of ""a meaningful word,"" I think of words of affirmation or inspiration.  Some words that come to mind are ""sacred,"" ""blessed,"" ""generous,"" and ""lifesaving.""  These words hold within their letters a feeling or memory that brings about a positive transformation.",Word,Meaningful,1,43,70.9,9.66,99,99,14.33,23.26,93.02,69.77,48.84,13.95,6.98,4.65,0,0,0,2.33,6.98,18.6,6.98,0,13.95,2.33,4.65,9.3,0,13.95,9.3,2.33,0,0,0,0,20.93,0,20.93,11.63,0,0,4.65,0,4.65,2.33,13.95,13.95,0,2.33,2.33,0,0,0,0,0,18.6,16.28,2.33,0,0,2.33,9.3,2.33,0,0,0,0,0,0,0,0,4.65,0,0,0,0,4.65,2.33,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,4.65,9.3,0,4.65,4.65,0,0,2.33,2.33,0,4.65,0,0,0,0,0,0,39.53,6.98,9.3,0,0,0,23.26,0
6/11/24 12:53,68,0,Something that conveys love or affection. Like telling someone they're wonderful or unique or special. A word that sticks with them in a positive sense.,Word,Meaningful,1,25,39.7,19.67,85.71,99,8.33,32,92,76,56,24,8,0,0,0,0,8,16,16,8,0,12,4,0,12,0,8,16,0,4,4,0,0,28,0,28,4,0,0,20,0,16,0,12,12,0,12,12,0,0,0,0,0,28,16,4,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,16,12,0,0,0,4,0,0
6/11/24 12:49,277,0,"It's talking about the definition; the intent and purpose of the usage of the word being used. In some contexts, you might say that due to mixed use words or possibly confusing intent. In others you may say it because sometimes words are used manipulatively, and it is important to avoid being manipulated.",Word,MeaningOf,1,53,48.72,62.44,18.63,20.23,17.67,20.75,96.23,71.7,56.6,13.21,3.77,0,0,3.77,0,0,9.43,11.32,7.55,0,13.21,13.21,3.77,7.55,0,24.53,3.77,1.89,3.77,0,0,3.77,32.08,0,32.08,1.89,16.98,0,11.32,0,3.77,0,3.77,1.89,1.89,1.89,0,1.89,0,0,0,0,18.87,15.09,0,0,0,0,11.32,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,3.77,0,0,3.77,0,0,0,3.77,3.77,5.66,3.77,0,0,0,0,0,13.21,5.66,3.77,0,0,1.89,1.89,0
6/11/24 12:51,174,0,"The war lead to meaningful losses for both sides.
I finally made some meaningful progress with my work project.
I need to take some meaningful time off from work.",Word,Meaningful,1,29,97.92,3.55,86.26,98.26,9.67,20.69,93.1,68.97,48.28,10.34,10.34,10.34,0,0,0,0,0,17.24,3.45,0,20.69,0,3.45,0,0,10.34,10.34,10.34,17.24,0,13.79,6.9,20.69,0,20.69,10.34,6.9,3.45,0,0,0,0,13.79,10.34,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,17.24,0,0,0,0,0,0,0,6.9,3.45,0,0,0,0,0,0,0,10.34,10.34,0,0,0,0,0,0
6/11/24 12:49,324,0,"Talking about what the important things in life are to the. What they cherish the most and what they put their value in, Christianity, religion, family, work etc. What they hold as the point of being alive.",Life,MeaningOf,1,37,66.85,91.56,3.49,93.12,12.33,13.51,91.89,75.68,62.16,24.32,10.81,0,0,0,0,10.81,13.51,16.22,10.81,0,16.22,5.41,2.7,5.41,0,13.51,8.11,2.7,5.41,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,5.41,5.41,0,2.7,2.7,0,0,0,0,0,16.22,2.7,0,0,0,0,2.7,10.81,0,0,0,0,2.7,0,2.7,0,8.11,0,0,2.7,0,5.41,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81,8.11,0,2.7,5.41,0,0,0,0,0,2.7,0,0,0,0,0,0,18.92,8.11,10.81,0,0,0,0,0
6/11/24 12:53,94,0,The meaning of life is more about the point of living life rather than the definition of it. People use that phrase to look for their purpose in the things that they do in their life. They're speaking about needing an end goal to work towards.,Life,MeaningOf,1,46,94.33,76.75,29.9,53.96,15.33,13.04,95.65,71.74,63.04,17.39,8.7,0,0,0,0,8.7,8.7,21.74,10.87,0,26.09,6.52,6.52,2.17,0,17.39,2.17,2.17,4.35,0,4.35,0,15.22,0,15.22,4.35,4.35,2.17,0,0,2.17,0,2.17,2.17,0,0,0,0,0,0,0,0,17.39,2.17,0,0,0,0,2.17,8.7,0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,2.17,0,4.35,10.87,13.04,4.35,0,8.7,4.35,0,0,2.17,0,4.35,0,0,0,0,0,0,8.7,6.52,0,0,0,2.17,0,0
6/11/24 12:53,81,0,When people use this phrase they might measn the Latin roots of the word. What the word means when they use it. What the word means when others use it.,Word,MeaningOf,1,30,10.19,59.9,63.35,,10,0,90,73.33,56.67,26.67,6.67,0,0,0,0,6.67,20,16.67,13.33,0,3.33,3.33,10,10,0,20,0,0,0,0,0,0,23.33,0,23.33,6.67,10,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,16.67,10,0,0,0,0,10,6.67,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,10,0,6.67,3.33,0,0,0,0,0,10,10,0,0,0,0,0,0
6/11/24 12:52,169,0,I think the Meaning of life is saying what's your purpose. What is the reason for why we're here. We as individuals need to go on our own journey to discover what the meaning of life actually means.,Life,MeaningOf,1,38,52.34,99,84.38,,12.67,18.42,97.37,73.68,60.53,21.05,13.16,2.63,7.89,2.63,0,0,7.89,13.16,7.89,0,18.42,10.53,7.89,2.63,0,23.68,0,0,10.53,7.89,0,2.63,26.32,0,26.32,15.79,7.89,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,21.05,2.63,0,0,0,0,2.63,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,2.63,13.16,5.26,0,2.63,5.26,0,0,0,0,0,13.16,0,0,0,0,0,0,13.16,7.89,0,0,0,5.26,0,0
6/11/24 12:51,184,0,"By that many people, I think, mean a life that includes a purpose or purposes important to them.  They mean a life that fulfills some need for themselves.  That need can include things like person improvement and development, and in helping others, or helping wildlife and the environment.  Some people might include doing things with a ""lasting legacy"", things they will be remembered for and admired.",Life,Meaningful,1,66,45.12,49.07,13.81,99,16.5,25.76,95.45,74.24,59.09,19.7,7.58,1.52,0,0,0,6.06,12.12,18.18,7.58,0,10.61,7.58,0,9.09,0,19.7,3.03,4.55,6.06,3.03,3.03,0,19.7,0,19.7,6.06,3.03,4.55,4.55,0,4.55,1.52,7.58,7.58,0,1.52,1.52,0,0,0,0,0,15.15,4.55,4.55,0,0,0,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,1.52,0,0,0,0,13.64,3.03,0,0,3.03,0,0,0,1.52,1.52,3.03,3.03,0,0,0,0,0,16.67,6.06,7.58,0,0,0,3.03,0
6/11/24 12:51,176,0,"I think they are telling you what they think the particular word means.  The meaning of a word could mean different things to different people.  But generally when someone says ""the meaning of a word"", they are speaking from experience.",Word,MeaningOf,1,40,54.7,54.96,95.54,,13.33,25,97.5,80,57.5,20,12.5,2.5,0,2.5,0,7.5,7.5,12.5,12.5,0,10,7.5,5,5,0,22.5,7.5,0,0,0,0,0,32.5,0,32.5,15,0,2.5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,27.5,15,0,0,0,0,15,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.5,0,10,0,0,0,0,0,0,15,7.5,2.5,0,0,0,5,0
6/11/24 12:52,130,0,it is the context or the way in which the word was used in a sentence or the inflection. sarcasm and jokes are in play as to whether the meaning should be literal or figurative. if you're thinking strictly dictionary then it would be the definition only,Word,MeaningOf,1,47,42.22,6.28,95.81,53.17,15.67,25.53,87.23,70.21,65.96,8.51,2.13,0,0,2.13,0,0,6.38,14.89,14.89,0,10.64,17.02,2.13,17.02,0,21.28,2.13,0,0,0,0,0,27.66,0,27.66,8.51,2.13,4.26,8.51,0,12.77,0,6.38,4.26,2.13,0,0,0,0,0,0,0,6.38,4.26,0,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,4.26,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51,0,0,8.51,0,0,0,2.13,4.26,6.38,0,0,0,0,0,0,6.38,4.26,0,0,0,2.13,0,0
6/11/24 12:52,128,0,What are the reasons that make our life meaningful. Like what is it that gets us excited for life. What is truly important and gets us out of bed in the morning and stands out or leaves a lasting impression.,Life,MeaningOf,1,40,47.15,94.84,78.67,99,13.33,17.5,97.5,77.5,62.5,22.5,7.5,0,7.5,0,0,0,15,15,7.5,0,15,7.5,2.5,7.5,0,15,5,0,7.5,7.5,0,0,12.5,0,12.5,5,5,0,2.5,2.5,2.5,0,7.5,7.5,0,2.5,2.5,0,0,0,0,0,15,2.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,10,0,0,10,0,0,0,5,0,12.5,0,0,0,0,0,0,7.5,7.5,0,0,0,0,0,0
6/11/24 12:52,175,0,"They can mean different things by it. One thing they can mean is that it is a ""special"" word that you shouldn't use carelessly, like telling someone you ""love"" them. Another thing they can mean is that it is a word with nuance, and therefore has extra connotation to it, such as saying someone is acting like a ""monkey."" If you say that to a white child, no problem, but if you say that to a black child, that can be perceived as a racist statement, therefore making ""monkey"" a meaningful word.",Word,Meaningful,1,92,11.2,88.9,2.85,20.23,23,16.3,93.48,80.43,66.3,26.09,8.7,0,0,4.35,0,4.35,17.39,18.48,7.61,1.09,9.78,13.04,2.17,6.52,2.17,19.57,6.52,3.26,0,0,0,0,25,1.09,23.91,7.61,2.17,5.43,4.35,0,5.43,0,4.35,2.17,2.17,1.09,1.09,0,0,0,0,0,23.91,10.87,0,0,0,2.17,7.61,13.04,0,0,0,0,1.09,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,10.87,3.26,0,0,0,2.17,0,0,0,0,10.87,0,0,0,0,0,0,21.74,4.35,7.61,0,0,1.09,8.7,0
6/11/24 12:52,184,0,"People are referring to their purpose in life and/or reason for their existence. This could be their children, their job, their extended family. This could also be, perhaps, how they leave the world.",Life,MeaningOf,1,34,1.87,99,26.78,,11.33,17.65,97.06,70.59,64.71,23.53,17.65,0,0,0,0,17.65,5.88,23.53,2.94,0,8.82,14.71,8.82,8.82,0,20.59,0,0,0,0,0,0,23.53,0,23.53,5.88,8.82,5.88,5.88,0,2.94,0,0,0,0,0,0,0,0,0,0,0,26.47,2.94,0,0,0,0,0,20.59,0,0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,11.76,0,2.94,8.82,0,0,0,0,0,2.94,0,0,0,0,0,0,23.53,8.82,11.76,0,0,0,2.94,0
6/11/24 12:52,167,0,"What emotions, thoughts or feelings does the word mean? What other words are the same as the word that is being used?What image or feelings do you derive from the word?",Word,MeaningOf,1,32,34.33,11.66,89.39,,16,12.5,96.88,65.63,59.38,15.63,3.13,0,0,3.13,0,0,12.5,18.75,12.5,0,6.25,15.63,0,9.38,0,18.75,6.25,0,0,0,0,0,28.13,0,28.13,12.5,3.13,0,6.25,0,12.5,0,3.13,0,0,3.13,0,0,0,0,0,0,15.63,12.5,0,0,0,0,12.5,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,9.38,0,0,0,3.13,0,6.25,0,3.13,9.38,0,0,0,0,0,0,12.5,0,3.13,9.38,0,0,0,0
6/11/24 12:50,292,0,"In life context, it is used to mean fulfilling. If somebody talks about a meaningful life, they are simply implying a fulfilling and satisfying life. It is mainly used informally.",Word,Meaningful,1,30,30.37,59.9,39.59,97.84,10,26.67,93.33,73.33,53.33,13.33,3.33,0,0,0,0,3.33,10,6.67,6.67,0,10,10,10,6.67,0,20,10,0,6.67,0,6.67,0,26.67,0,26.67,10,6.67,0,6.67,3.33,3.33,0,6.67,6.67,0,0,0,0,0,0,0,0,20,3.33,0,0,0,0,3.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13.33,3.33,0,0,3.33,0,0,0,0,6.67,13.33,0,0,0,0,0,0,16.67,10,6.67,0,0,0,0,0
6/11/24 12:53,142,0,"One possible aspect about which people are talking is the information the word conveys, such as a particular emotion or color.  Another possible aspect is context provided by a word, such as near.  Context can also provides information such as with near providing information about distance.",Word,MeaningOf,1,46,86.23,5.93,60.36,,15.33,34.78,86.96,63.04,54.35,4.35,0,0,0,0,0,0,4.35,19.57,8.7,2.17,19.57,8.7,6.52,10.87,0,10.87,10.87,4.35,0,0,0,0,21.74,0,21.74,6.52,0,2.17,6.52,0,8.7,0,2.17,0,0,2.17,0,0,0,0,0,0,10.87,10.87,0,0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,8.7,0,0,6.52,2.17,0,0,0,2.17,10.87,0,0,0,0,0,0,10.87,6.52,4.35,0,0,0,0,0
6/11/24 12:53,110,0,"The meaning of life refers, in my opinion, to your purpose here on Earth. What was your soul sent to do and how much do you pay attention to the signs all around you that direct you back to your ""meaning"" when you lose your way. Therefore, I would define meaning in this phrase as ""your purpose"".",Life,MeaningOf,1,57,27.21,99,96.42,5.65,19,14.04,94.74,73.68,64.91,24.56,19.3,3.51,0,15.79,0,0,5.26,21.05,3.51,0,17.54,7.02,8.77,5.26,0,14.04,1.75,3.51,1.75,0,1.75,0,21.05,1.75,19.3,12.28,5.26,1.75,0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,0,21.05,1.75,0,0,0,0,0,17.54,0,0,0,0,0,0,0,0,3.51,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,5.26,14.04,1.75,0,12.28,0,0,0,1.75,3.51,1.75,0,0,0,0,0,0,17.54,5.26,5.26,0,0,0,7.02,0
6/11/24 12:53,135,0,"Full of purpose. Not just a bag blowing in the wind. More like a train, moving in one direction with a purpose. Having value in what you are doing. Life that develops something, can be own growth, could be a family, could a community thriving, just having a reason for your existence.",Life,Meaningful,1,52,79.34,73.15,6.15,,10.4,17.31,82.69,67.31,63.46,9.62,3.85,0,0,3.85,0,0,5.77,21.15,13.46,1.92,13.46,17.31,3.85,0,1.92,19.23,3.85,5.77,3.85,1.92,0,1.92,15.38,0,15.38,1.92,5.77,5.77,1.92,0,1.92,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,5.77,11.54,0,1.92,9.62,0,0,0,0,0,3.85,0,0,0,0,0,0,19.23,9.62,9.62,0,0,0,0,0
6/11/24 12:52,226,0,"They might be talking about the literal dictionary definition of the word - ""does a hotdog meet the definition of a sandwich"". They might be talking about the cloud of ideas that accrete around a word and that can vary by time, culture, subculture, etc and which require fine-grained argument - what does it mean to be ""free"" for instance? Freedom from, freedom to, do we have free will, etc. There's the popularly understood meaning or cluster of meanings versus the meaning that you'd hash out if you were writing analytic philosophy and there's the lay person's understanding versus the specialist's - therapeutic terms get used broadly in general culture but with specific meaning by doctors.",Word,MeaningOf,1,113,74.28,50.6,81.25,75.34,28.25,30.97,88.5,66.37,53.98,9.73,4.42,0,0.88,1.77,0,1.77,5.31,12.39,9.73,0,15.93,13.27,5.31,5.31,0,21.24,3.54,0.88,0.88,0.88,0,0,20.35,0,20.35,9.73,0.88,0.88,4.42,0,6.19,0,5.31,4.42,0.88,0.88,0,0.88,0,0.88,0,0,13.27,6.19,0,0,0.88,0,5.31,5.31,0,0,0,0,0,0,0,0,0.88,0,0,0.88,0,0,3.54,1.77,0,0,0,0,0,1.77,0,0.88,0,0.88,0,0,0,0,0,0,7.08,6.19,0,0.88,6.19,0,0,0,0.88,2.65,4.42,2.65,0,0,0,0,0,20.35,2.65,5.31,0.88,0,4.42,7.08,0
6/11/24 12:55,49,0,"It could mean a word that holds a special place in that person's life. It could hold a significant meaning. It could hold a special meeting between the person and another person, perhaps.",Word,Meaningful,1,33,63.17,74.59,5.07,,11,27.27,100,72.73,54.55,18.18,0,0,0,0,0,0,18.18,24.24,15.15,0,6.06,9.09,3.03,3.03,0,18.18,9.09,3.03,0,0,0,0,21.21,0,21.21,6.06,0,9.09,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,18.18,6.06,0,0,0,0,6.06,9.09,0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21,9.09,0,0,9.09,0,0,0,0,0,3.03,0,0,0,0,0,0,15.15,9.09,3.03,0,0,3.03,0,0
6/11/24 12:50,340,0,"If I were to use the word meaningful I think I'm attempting to emphasize a serious, important or purposeful quality towards the topic.  Unsure if others think this way but gives me the feeling of intending to drive direct focus on whatever the topic.",Word,Meaningful,1,44,81.89,1,99,86.79,22,25,88.64,72.73,52.27,15.91,9.09,9.09,0,0,0,0,6.82,13.64,11.36,0,13.64,4.55,0,9.09,0,13.64,9.09,0,0,0,0,0,29.55,0,29.55,9.09,6.82,0,9.09,0,11.36,0,4.55,4.55,0,0,0,0,0,0,0,0,2.27,2.27,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,13.64,2.27,2.27,6.82,0,0,2.27,0,2.27,4.55,0,0,0,0,0,0,9.09,4.55,2.27,0,0,2.27,0,0
6/11/24 12:50,300,0,"The word meaning in ""the meaning of life' is to define or provide knowledge and opinions what what they think life is about. For many they would want to know the purpose of life in general and for themselves. People are looking for a most truthful answer to information they are seeking.",Life,MeaningOf,1,52,89.52,73.15,57.98,49.66,17.33,23.08,100,71.15,59.62,11.54,7.69,0,0,0,0,7.69,3.85,11.54,7.69,0,21.15,9.62,1.92,5.77,0,19.23,7.69,3.85,0,0,0,0,25,0,25,17.31,1.92,3.85,1.92,0,1.92,0,1.92,1.92,0,0,0,0,0,0,0,0,21.15,7.69,0,0,0,1.92,3.85,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,3.85,9.62,9.62,5.77,0,3.85,3.85,0,0,0,0,9.62,0,0,0,0,0,0,9.62,5.77,0,0,0,1.92,1.92,0
